tracking_id	AU-Ma-4C_FPKM	AU-Ma-30C_FPKM	AU-Fe-4C_FPKM	AU-Fe-30C_FPKM	SU-Fe-4C_FPKM	SU-Fe-30C_FPKM	SU-Hem-4C_FPKM	SU-Hem-30C_FPKM
evm.TU.supercontig_91.55	0.382586	0	0.706274	0	0	0	0	0.281295
evm.TU.supercontig_91.56	36.3425	37.7514	41.1307	44.1535	24.4014	38.6428	26.8147	34.2788
evm.TU.supercontig_91.57	49.15	51.1151	58.757	57.1159	53.4325	52.9824	46.2558	54.7772
evm.TU.supercontig_91.58	0.222496	0.380478	0.364977	0.104211	0.656044	0.199763	0.463195	0.316747
evm.TU.supercontig_91.59	2.80176	3.21597	2.95578	3.83397	5.11013	3.90161	4.59503	3.04702
evm.TU.supercontig_91.6	47.6912	79.5322	45.1161	73.9097	72.4879	76.5814	56.1893	78.9553
evm.TU.supercontig_91.60	0	0	0	0	0	0	0	0
evm.TU.supercontig_91.61	380.722	208.777	555.157	314.085	415.644	130.257	147.564	145.372
evm.TU.supercontig_91.62	0.0996407	0.417101	0.347048	0.166774	0.0401236	0.0850031	0.0356105	0.052955
evm.TU.supercontig_91.63	0.128537	0.244539	0.29583	0.0450494	0.0767504	0	0.264637	0
evm.TU.supercontig_91.64	42.0769	39.6849	45.3454	38.4726	33.1611	31.5941	35.1682	32.8455
evm.TU.supercontig_91.65	14.1109	13.4736	14.6511	12.6641	10.8736	12.316	11.6972	11.7618
evm.TU.supercontig_91.66	21.8948	2.20435	22.0214	9.13067	0	4.87334	0	3.87766
evm.TU.supercontig_91.67	7.15645	7.82315	4.97128	7.20533	3.986	6.81057	5.67801	4.91441
evm.TU.supercontig_91.68	3.10065	3.7967	3.30963	3.13362	2.06289	2.3729	2.32162	2.41133
evm.TU.supercontig_91.69	14.1405	14.1885	13.5968	15.4433	20.5483	13.68	28.8532	12.905
evm.TU.supercontig_91.7	29.0992	22.0684	32.8329	20.5919	20.0174	19.644	23.5718	17.8649
evm.TU.supercontig_91.70	71.7722	121.279	59.9132	111.541	91.8868	100.905	87.9166	110.208
evm.TU.supercontig_91.71	13.7643	15.2358	12.5156	14.4024	16.4985	16.4004	15.0156	18.8445
evm.TU.supercontig_91.72	0.763035	1.92839	0.952106	2.03703	1.37825	2.49443	0.708604	1.89302
evm.TU.supercontig_91.73	17.2931	22.8823	16.3421	26.996	7.86387	32.7154	8.45467	30.5549
evm.TU.supercontig_91.74	0.223281	0	0.255409	0.292206	0.365904	0.176982	0	0
evm.TU.supercontig_91.75	0	0	0.665687	0	0	0	0	0.276543
evm.TU.supercontig_91.76	29.0317	35.6755	23.8726	33.2676	22.3908	31.1885	26.704	28.1195
evm.TU.supercontig_91.77	43.1871	55.1355	44.2888	59.2819	41.7966	50.4784	41.1723	51.1385
evm.TU.supercontig_91.78	30.8237	29.1347	52.2497	21.7647	37.9875	13.5178	12.6233	23.0151
evm.TU.supercontig_91.79	30.8448	10.1212	42.296	3.29974	32.3092	5.51946	8.96978	2.05308
evm.TU.supercontig_91.8	0	0.575329	0.457849	0.525609	0.196705	0.259312	0	0.28086
evm.TU.supercontig_91.80	74.1429	43.0608	84.7166	40.0132	56.3248	49.2831	53.7978	51.5975
evm.TU.supercontig_91.81	154.824	158.857	165.044	175.318	205.379	173.538	242.426	162.982
evm.TU.supercontig_91.82	0	0	0.71814	0	2.77382	0	0.47597	0
evm.TU.supercontig_91.83	93.684	64.1234	95.2474	77.1788	131.115	70.4213	176.644	67.8469
evm.TU.supercontig_91.9	26.4634	19.6857	28.9214	21.2954	15.9897	22.6513	18.2192	20.4299
evm.TU.supercontig_910.1	0	0	0.223116	0	0	0	0	0
evm.TU.supercontig_911.1	0	0.481132	0	0	0.8345	0	0.409511	0.0843848
evm.TU.supercontig_911.2	0.24769	0	0	0	0.500014	0	0	0
evm.TU.supercontig_912.1	157.878	126.436	255.838	129.867	176.323	112.22	172.609	118.907
evm.TU.supercontig_912.2	12.8739	19.8888	13.1856	20.3541	15.1926	33.7121	18.828	32.5282
evm.TU.supercontig_912.3	0	0	0	0	0	0	0	0
evm.TU.supercontig_913.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_914.1	48.6257	52.1629	49.7531	51.6793	26.5182	47.4122	38.9941	37.2673
evm.TU.supercontig_918.1	0.866663	0.812405	1.9266	0.539536	3.54449	0.725997	5.85375	1.0527
evm.TU.supercontig_919.1	14.6639	19.049	12.5516	17.4878	27.9537	25.967	24.1466	23.6482
evm.TU.supercontig_919.2	279.721	13.8933	237.128	20.4285	408.344	24.7392	217.997	47.5569
evm.TU.supercontig_92.1	2.13123	4.42616	1.48299	2.97258	0.972072	0.697568	0.338129	1.12284
evm.TU.supercontig_92.10	200.697	184.505	278.368	199.576	225.638	158.011	206.48	185.647
evm.TU.supercontig_92.100	25.5692	38.5284	20.0235	53.0438	38.934	31.3911	42.7646	25.7294
evm.TU.supercontig_92.101	28.3043	29.4551	34.2653	25.8434	27.3292	23.1301	25.9105	24.0275
evm.TU.supercontig_92.102	0.802964	0	1.0205	0	2.23477	0.818564	0.742268	1.28231
evm.TU.supercontig_92.103	0	0.117684	0.155277	0	0	0.0290689	0.122843	0
evm.TU.supercontig_92.104	38.6484	32.2677	51.4522	44.9627	19.3308	36.2105	20.5479	34.3517
evm.TU.supercontig_92.105	549.339	477.25	466.774	481.121	601.221	563.374	435.304	523.34
evm.TU.supercontig_92.106	0.204225	0.305861	0	0	0	0	0	0.102401
evm.TU.supercontig_92.107	39.4418	98.8066	36.4427	161.503	49.2802	141.969	62.6803	138.108
evm.TU.supercontig_92.108	273.456	1620.88	313.685	2196.05	502.674	1262.76	555.693	1229.74
evm.TU.supercontig_92.109	0	0	0	0	0	0	0	0
evm.TU.supercontig_92.11	78.0591	74.6083	96.3749	75.4744	60.2328	65.221	74.6844	71.7798
evm.TU.supercontig_92.110	1.49681	2.9311	2.74054	2.33066	0.848977	1.0723	1.18928	0.726343
evm.TU.supercontig_92.111	2.10995	2.03015	1.64393	3.67788	0.414395	0.819709	1.81439	1.90206
evm.TU.supercontig_92.112	12.3019	12.5922	12.0044	13.3771	4.25563	7.64826	3.98117	8.5
evm.TU.supercontig_92.113	7.68283	2.78318	8.23998	1.30563	4.60074	2.29922	3.82181	2.62673
evm.TU.supercontig_92.114	19.5938	33.7121	25.3431	30.0742	22.6179	29.7876	22.5064	27.8375
evm.TU.supercontig_92.115	5.19261	10.5133	1.58715	10.6845	5.64548	10.0271	5.03209	10.8479
evm.TU.supercontig_92.116	121.523	147.083	109.085	151.349	155.086	118.119	227.766	114.663
evm.TU.supercontig_92.117	4.40128	0	12.2328	3.42743	11.0431	0	1.93951	0
evm.TU.supercontig_92.118	1.69151	0.51525	2.6367	0.218623	0.916569	0.377985	1.42274	0.308309
evm.TU.supercontig_92.119	69.231	58.8854	70.6272	56.6005	83.5044	58.6794	87.955	56.9673
evm.TU.supercontig_92.12	2.33675	2.12365	3.05729	2.44881	2.62506	1.48194	2.40162	1.45153
evm.TU.supercontig_92.120	865.103	276.828	1337.3	179.759	699.872	315.991	711.867	289.575
evm.TU.supercontig_92.13	19.634	25.4887	22.3089	24.5933	29.9125	27.414	33.6526	28.0084
evm.TU.supercontig_92.14	34.6153	48.4558	38.6369	53.1312	56.305	68.4279	70.0023	65.9717
evm.TU.supercontig_92.15	22.5747	26.0438	20.9045	25.331	18.5356	23.1086	15.1309	22.0767
evm.TU.supercontig_92.16	0.429212	0.0641412	0.681594	0.100948	0.751523	0.286145	0.50248	0.306405
evm.TU.supercontig_92.17	19.0901	34.2163	21.8008	37.5967	14.536	27.5403	22.8147	25.5567
evm.TU.supercontig_92.18	16.6698	18.5854	15.3774	17.2538	13.6616	11.6588	8.50236	15.8532
evm.TU.supercontig_92.19	34.5751	33.946	36.1126	35.2709	26.4265	30.7641	29.3125	31.0146
evm.TU.supercontig_92.2	15.1649	16.335	13.7976	17.2647	11.5519	17.5522	17.9119	17.1249
evm.TU.supercontig_92.20	7.51453	6.22754	7.79982	5.62471	5.73743	6.13825	5.9729	5.74506
evm.TU.supercontig_92.21	7.43804	14.1937	7.37296	15.9174	6.00715	15.512	7.1254	11.8923
evm.TU.supercontig_92.22	3.12743	11.6391	4.67255	15.2217	3.7899	5.78381	8.68838	6.71687
evm.TU.supercontig_92.23	106.837	61.8453	110.442	56.4926	67.5225	47.9769	68.4453	47.23
evm.TU.supercontig_92.24	0	0	0	0	1.52129	0	0.437125	0
evm.TU.supercontig_92.25	0	0	1.38276	0	3.21571	0	1.57445	0
evm.TU.supercontig_92.26	28.0742	4.15645	28.6222	4.28863	4.72224	0.555532	6.33213	1.99963
evm.TU.supercontig_92.27	35.9746	29.4802	44.645	29.1954	76.1178	22.8751	84.1692	23.5205
evm.TU.supercontig_92.28	132.249	35.778	132.325	25.5752	66.002	71.0387	55.7988	61.3872
evm.TU.supercontig_92.29	6.48952	7.67198	5.64127	7.69182	4.10436	9.02031	4.54288	7.49714
evm.TU.supercontig_92.3	128.824	242.176	300.214	207.974	106.183	120.801	97.0111	205.335
evm.TU.supercontig_92.30	562.334	223.011	770.45	159.82	642.633	187.979	715.683	169.99
evm.TU.supercontig_92.31	549.15	59.0131	525.088	43.1794	125.634	42.428	129.935	47.6681
evm.TU.supercontig_92.32	139.387	214.74	213.274	209.374	58.6507	100.246	49.4054	99.05
evm.TU.supercontig_92.33	57.3288	89.9621	117.244	103.993	29.7187	43.9535	21.4378	46.1697
evm.TU.supercontig_92.34	24.5809	40.3108	27.0759	39.1943	3.67315	8.91315	4.86648	8.30133
evm.TU.supercontig_92.35	26.8636	53.7478	18.9486	45.0667	29.4996	696.503	27.3077	606.378
evm.TU.supercontig_92.36	0.0434036	0.02683	0.0355548	0	0.0985367	0	0.0363881	0
evm.TU.supercontig_92.37	0	0	0	0	0	0	0	0
evm.TU.supercontig_92.38	3.05002	0.348136	6.39248	0	0.676724	0	0.307642	0
evm.TU.supercontig_92.39	0	0	0	0	0	0	0	0
evm.TU.supercontig_92.4	52.5523	78.7703	43.6678	84.1604	75.699	105.663	84.9266	102.509
evm.TU.supercontig_92.40	41.2211	46.2767	27.1064	32.4596	48.9794	44.2838	39.2357	41.1262
evm.TU.supercontig_92.41	10.6977	9.81178	9.57432	10.5121	5.30809	10.7639	11.1994	11.7774
evm.TU.supercontig_92.42	6.27836	5.51597	6.67506	5.73567	4.49755	5.65857	5.7268	6.07389
evm.TU.supercontig_92.43	6.4502	10.6525	5.7462	10.8264	9.04942	14.8332	11.4123	16.139
evm.TU.supercontig_92.44	4.21724	4.22325	4.71283	4.68791	4.73272	5.61239	4.95636	5.14976
evm.TU.supercontig_92.45	1.21429	7.45483	1.4751	7.2105	2.25441	5.52515	3.68122	6.47102
evm.TU.supercontig_92.46	7.66971	82.8592	5.12851	22.3504	29.4362	2.57488	3.2743	13.2856
evm.TU.supercontig_92.47	75.7897	86.4163	92.8333	72.3986	77.3821	81.3333	70.5375	83.8043
evm.TU.supercontig_92.48	0.797662	0	0	0	0.1067	0.124308	0.110057	0
evm.TU.supercontig_92.49	0	0	0	0	0	0	0	0
evm.TU.supercontig_92.5	35.4949	31.7131	45.7916	35.8332	43.1838	29.7697	34.5	33.3058
evm.TU.supercontig_92.50	39.63	16.927	45.247	14.8352	19.5475	12.7779	30.5784	13.7434
evm.TU.supercontig_92.51	746.204	434.547	1127.33	414.204	976.739	279.815	1493.85	227.4
evm.TU.supercontig_92.52	13.1797	13.8953	13.0944	13.7222	15.5624	12.134	19.6026	13.0853
evm.TU.supercontig_92.53	52.1961	65.6316	56.6825	68.7697	97.8274	79.679	62.3076	82.1871
evm.TU.supercontig_92.54	30.6027	41.5716	28.9591	41.3469	34.3757	35.9548	37.8932	29.1631
evm.TU.supercontig_92.55	141.235	120.815	172.002	114.959	140.491	132.476	135.429	127.301
evm.TU.supercontig_92.56	130.797	40.6955	156.672	40.8473	47.1944	57.9464	47.2378	56.1894
evm.TU.supercontig_92.57	941.434	655.315	857.012	724.363	1959.58	371.692	3324.96	349.829
evm.TU.supercontig_92.58	7.53459	10.7717	7.50382	10.0924	7.63999	5.95212	9.264	7.18772
evm.TU.supercontig_92.59	4.8007	5.96839	5.44634	7.8806	9.10425	3.74286	8.8515	4.11182
evm.TU.supercontig_92.6	20.4028	18.9629	24.5925	20.007	12.5299	18.5591	16.6793	17.7782
evm.TU.supercontig_92.60	44.5516	140.22	45.9531	179.639	39.9031	130.476	55.6197	128.047
evm.TU.supercontig_92.61	46.9372	42.5462	49.8474	46.8244	37.4637	35.189	45.1709	33.643
evm.TU.supercontig_92.62	63.1395	174.492	65.8698	139.515	84.3422	169.782	69.9083	162.154
evm.TU.supercontig_92.63	5.73985	6.19359	11.2923	7.56213	8.16991	4.34208	8.68189	4.65966
evm.TU.supercontig_92.64	18.6434	15.6693	18.6351	15.9365	12.1099	14.9958	14.9475	13.9273
evm.TU.supercontig_92.65	20.5864	47.2428	29.5944	48.9756	82.4674	34.1208	107.457	43.3887
evm.TU.supercontig_92.66	15.8962	8.89132	18.2336	8.4478	9.68769	8.47389	13.8428	10.6002
evm.TU.supercontig_92.67	6.36426	9.75353	9.03269	8.55341	9.53216	13.4698	11.7959	11.7164
evm.TU.supercontig_92.68	22.1957	30.1318	26.085	22.3008	29.0057	34.6438	28.0073	30.5267
evm.TU.supercontig_92.69	167.523	260.468	176.383	218.443	126.062	314.107	109.238	285.576
evm.TU.supercontig_92.7	10.633	11.9605	9.98573	11.0623	6.15483	11.4557	8.98842	9.94107
evm.TU.supercontig_92.70	12.3013	40.2476	15.2266	42.3616	21.5567	33.9179	21.3264	34.7364
evm.TU.supercontig_92.71	21.9006	58.1959	8.3944	20.6418	16.2307	14.0742	6.9908	18.5618
evm.TU.supercontig_92.72	162.081	189.032	121.087	190.99	165.827	205.562	147.884	188.046
evm.TU.supercontig_92.73	1.74748	0.578072	1.42588	0.503779	0.389937	0.426367	0.475271	0.55377
evm.TU.supercontig_92.74	8.35188	6.72067	10.0858	8.12398	7.10549	4.33971	6.92355	4.67608
evm.TU.supercontig_92.75	19.5827	91.1649	16.2659	132.17	18.5441	76.8563	53.0027	81.4576
evm.TU.supercontig_92.76	40.9467	42.1602	36.2975	28.2751	30.622	34.5728	18.0319	34.2353
evm.TU.supercontig_92.77	6.4615	1.80538	5.24246	1.54412	4.29465	2.41925	3.60768	1.91729
evm.TU.supercontig_92.78	16.2963	19.3553	21.9641	20.3731	19.7716	22.1959	16.2248	26.9185
evm.TU.supercontig_92.79	10.4269	4.09617	13.072	4.26248	10.2451	3.35785	4.87893	3.00799
evm.TU.supercontig_92.8	0	0	0	0	0	0	0	0
evm.TU.supercontig_92.80	11.804	32.8692	10.7793	34.7822	15.6603	43.1985	15.231	47.1848
evm.TU.supercontig_92.81	9.48457	17.3609	9.68569	17.1778	10.8612	15.7114	12.1357	14.9303
evm.TU.supercontig_92.82	73.599	51.3365	81.276	40.4449	44.9678	43.5382	37.762	49.8837
evm.TU.supercontig_92.83	13.5419	7.49566	10.8612	6.3251	4.57091	3.80609	4.09977	3.08192
evm.TU.supercontig_92.84	2.30872	1.47586	1.17553	1.87688	0.951558	0.572546	1.20375	0.309709
evm.TU.supercontig_92.85	260.73	382.359	432.483	299.523	350.681	335.246	198.611	373.561
evm.TU.supercontig_92.86	4.90724	6.67715	4.43845	5.20213	4.35567	6.99624	4.00512	6.103
evm.TU.supercontig_92.87	3.24874	20.4671	3.53166	21.0617	4.8473	11.0567	6.44526	15.3739
evm.TU.supercontig_92.88	78.339	21.0341	86.0528	17.2418	87.2664	13.4119	102.445	13.7295
evm.TU.supercontig_92.89	78.5843	69.4096	81.5446	73.1852	66.6423	84.3546	76.7473	83.4748
evm.TU.supercontig_92.9	2.02864	0.343918	1.74426	0.5053	3.21256	0.79715	4.28443	0.860016
evm.TU.supercontig_92.90	150.144	109.705	131.205	100.156	115.573	153.2	109.591	139.312
evm.TU.supercontig_92.91	77.7279	100.056	74.0851	97.3934	103.433	97.2021	94.1659	85.6692
evm.TU.supercontig_92.92	9.65049	3.60979	15.5863	4.40677	5.98403	2.71058	10.767	3.48828
evm.TU.supercontig_92.93	16.0865	31.532	12.3203	31.0697	30.9377	32.9846	36.4294	34.8127
evm.TU.supercontig_92.94	433.812	386.839	226.633	485.242	367.848	300.326	725.359	339.912
evm.TU.supercontig_92.95	0.202299	0	0	0	0	0	0.248885	0
evm.TU.supercontig_92.96	5.0856	22.702	1.72156	29.9695	4.55231	11.2515	7.69588	12.3058
evm.TU.supercontig_92.97	0.729453	0.583173	0.252192	0.170864	0.82382	0.161168	0.735323	0.40266
evm.TU.supercontig_92.98	0.78262	0.24973	0.640894	0.181262	1.32947	0.0318561	0.590712	0.0694803
evm.TU.supercontig_92.99	0.255593	0.0633429	0.555021	0.0660178	2.41448	0.0511431	4.45733	0.209503
evm.TU.supercontig_920.1	27.083	15.8413	22.2824	13.6791	19.4233	6.40522	23.2824	6.77137
evm.TU.supercontig_922.1	231.37	273.429	315.983	260.894	286.11	264.033	177.607	255.469
evm.TU.supercontig_922.2	142.561	161.548	111.694	149.261	216.337	143.101	197.161	127.303
evm.TU.supercontig_922.3	0	0	0.296962	0	0.0355327	0	0	0
evm.TU.supercontig_923.1	11.219	6.68235	12.3762	7.53183	2.6451	5.48074	2.08189	6.10802
evm.TU.supercontig_923.2	0	0	0	0	0.63215	0	0	0
evm.TU.supercontig_925.1	43.375	47.9191	44.4479	47.675	57.7468	47.0562	73.7971	48.2982
evm.TU.supercontig_927.2	0	0	0	0	0	0	0	0
evm.TU.supercontig_928.1	60.6484	55.1293	58.5851	55.799	47.7207	72.1824	65.1724	64.2097
evm.TU.supercontig_929.1	34.2424	36.6422	34.7501	34.4738	27.11	41.602	24.1007	41.2731
evm.TU.supercontig_929.2	120.378	174.52	90.9776	140.404	173.586	145.08	195.214	150.642
evm.TU.supercontig_929.3	1539.77	2172.29	2211.27	2556.3	2278.22	3254.82	1963.15	3064.78
evm.TU.supercontig_929.4	31.9088	48.5227	28.5428	60.9132	23.5983	50.8271	31.9558	44.4078
evm.TU.supercontig_93.10	0	0	0	0	0	0	0	0
evm.TU.supercontig_93.11	0.602863	0	0	0	0	0	0	0
evm.TU.supercontig_93.12	0	0	0	0	0	0	0	0
evm.TU.supercontig_93.13	0	0	0	0	0	0	0	0
evm.TU.supercontig_93.14	1.15705	0.171371	1.21784	0.297726	0.235155	0	0.315934	0.369735
evm.TU.supercontig_93.15	0	0	308.33	0	0	0	0	0
evm.TU.supercontig_93.16	10.5011	10.5424	8.01127	8.75677	6.68015	5.64345	9.00809	6.69741
evm.TU.supercontig_93.17	0	0	0	0	0.437769	0	0.42547	0
evm.TU.supercontig_93.18	1.01124	3.73026	1.35634	4.05893	0.798931	5.94777	1.57339	4.80859
evm.TU.supercontig_93.19	0	0	0	0	0	0	0	0
evm.TU.supercontig_93.2	0	0	0	0	0	0	0	0
evm.TU.supercontig_93.20	0.138036	0	0.379709	0	0	0	0	0
evm.TU.supercontig_93.21	0.233447	0.219655	0.65192	0.236688	0	0	0.285692	0
evm.TU.supercontig_93.22	769.941	513.4	1878.64	694.527	624.184	569.738	628.11	737.856
evm.TU.supercontig_93.23	7.20722	16.3595	5.15479	15.7074	10.6334	18.3056	13.6634	15.7888
evm.TU.supercontig_93.24	104.231	117.116	100.51	157.385	138.74	87.2115	123.811	99.482
evm.TU.supercontig_93.25	2.43781	6.18873	2.93599	8.22725	2.62517	9.26043	1.88001	8.34211
evm.TU.supercontig_93.26	2.64413	3.29918	2.61634	2.75685	6.54057	0.613104	0.47597	0.980865
evm.TU.supercontig_93.27	1.78938	2.09812	3.944	4.25695	3.26304	2.67571	3.58503	4.67217
evm.TU.supercontig_93.28	88.8249	72.6563	82.0945	80.3703	87.7434	149.746	109.438	104.448
evm.TU.supercontig_93.29	0	0	0	0	0	0	0	0
evm.TU.supercontig_93.3	0	0	0	0	0	0	0	0
evm.TU.supercontig_93.30	0	0	0	0	0	0	0	0
evm.TU.supercontig_93.31	0	0	0	0	0	0	0	0
evm.TU.supercontig_93.32	8.33374	0	0	0	0	0	0	0
evm.TU.supercontig_93.33	0	0	0	0	0	0	0	0
evm.TU.supercontig_93.34	4.07309	1.47457	1.87769	1.00911	0.519266	1.77125	0.83127	1.71326
evm.TU.supercontig_93.35	5.66351	5.08738	6.53949	4.21834	8.92247	8.12544	6.93515	8.59324
evm.TU.supercontig_93.36	4.51425	2.92381	4.13462	2.46214	3.75985	5.27929	3.81605	4.38916
evm.TU.supercontig_93.37	0	2.22961	0	0	0	0	0	0
evm.TU.supercontig_93.38	0	0	0	0	0	0	0	0
evm.TU.supercontig_93.39	0	0	0	0	0	0	0	0
evm.TU.supercontig_93.4	0	0	0	0	0	0	0	0
evm.TU.supercontig_93.40	0	0	0	0	1.83651	0	0	0
evm.TU.supercontig_93.41	0	0	0	0	0	0	0	0
evm.TU.supercontig_93.5	0.085313	0.0651332	0.102412	0.11457	0	0	0.0981236	0
evm.TU.supercontig_93.6	0	0	0	0	0	0	0	0
evm.TU.supercontig_93.7	0	0	0	0	0	0	0	0
evm.TU.supercontig_93.8	0	0	0	0	0	0	0	0
evm.TU.supercontig_93.9	0	0	0	0	0	0	0	0
evm.TU.supercontig_930.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_932.1	5.97888	9.51314	5.55365	8.63787	5.11546	10.1192	6.75496	10.7558
evm.TU.supercontig_932.2	6.55967	10.746	7.36295	9.99495	7.20246	10.1204	6.35872	11.1246
evm.TU.supercontig_932.3	1166.13	1026.5	1172.43	1017.94	1574.76	1096.99	1687.59	1044.14
evm.TU.supercontig_934.1	0.620186	0.383408	6.83552	0	0.727932	0.69372	0.462326	1.22276
evm.TU.supercontig_935.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_937.1	11.5214	10.2394	11.4268	9.83936	7.93613	8.69217	10.8531	4.89753
evm.TU.supercontig_937.2	330.479	360.493	416.965	351.336	254.155	166.279	171.943	202.295
evm.TU.supercontig_938.1	0	0	0	0	0	0	0	0
evm.TU.supercontig_938.2	1.99098	3.09737	1.65581	2.11135	1.24323	1.9907	1.58817	2.63988
evm.TU.supercontig_938.3	2.18984	0.470273	1.02245	0.532239	1.38076	2.1608	1.03252	2.27018
evm.TU.supercontig_939.1	198.167	150.378	516.669	127.38	216.358	197.866	99.4228	187.117
evm.TU.supercontig_939.2	85.9653	62.9555	96.9308	46.9803	27.9795	30.4121	18.5077	34.9988
evm.TU.supercontig_94.1	5.81899	3.46682	5.87835	4.08996	3.28678	3.47676	2.77441	3.75502
evm.TU.supercontig_94.10	19.9434	20.0505	21.2708	20.3189	22.9029	21.924	19.4268	22.1013
evm.TU.supercontig_94.11	13.9282	20.4594	9.73824	18.9515	11.2345	12.836	11.9844	12.4651
evm.TU.supercontig_94.12	3.31192	1.76474	5.60255	2.1567	2.2016	1.83827	1.67011	1.37861
evm.TU.supercontig_94.13	32.0402	43.4252	45.2202	31.7073	32.8885	26.5944	22.4005	20.4048
evm.TU.supercontig_94.14	15.2429	16.4271	17.0296	17.6873	10.6972	16.0164	13.3701	17.2338
evm.TU.supercontig_94.15	40.1902	38.4988	53.129	40.6124	43.415	40.6299	38.7076	43.4405
evm.TU.supercontig_94.17	0	0	1.3449	0	0.577928	0	0	0
evm.TU.supercontig_94.18	2.49609	1.36887	4.47101	0	6.6754	0.798544	0	1.14577
evm.TU.supercontig_94.19	18.3087	10.7848	28.5114	10.4469	19.6911	13.2038	10.3848	12.4688
evm.TU.supercontig_94.2	12.1002	18.9179	16.4135	23.08	23.3926	18.7321	20.2814	21.0633
evm.TU.supercontig_94.20	1.22993	0.392125	0.415358	1.06111	0.79756	0.384001	1.15933	0.290558
evm.TU.supercontig_94.21	16.0455	8.62791	21.315	5.42518	21.2258	8.85317	15.8992	11.9415
evm.TU.supercontig_94.22	27.745	32.8033	31.2427	31.2189	23.2794	25.2699	25.5632	27.1867
evm.TU.supercontig_94.23	0.85805	0.0951901	0.480374	0	0.659853	0.103392	2.69833	0.222132
evm.TU.supercontig_94.24	36.1521	71.9329	29.0835	77.7957	46.0028	69.0192	59.8447	79.5046
evm.TU.supercontig_94.25	14.7105	17.9765	16.3413	14.6924	21.5482	22.9833	21.0729	26.3364
evm.TU.supercontig_94.26	31.8378	29.2095	35.2315	28.4881	26.425	32.8527	28.9034	29.2137
evm.TU.supercontig_94.27	2.65021	0	8.46983	0	4.47255	0	0	0
evm.TU.supercontig_94.28	0	0	1.91579	0	1.04299	0.261788	1.16629	0
evm.TU.supercontig_94.29	0	0	0	0	0	0	0	0
evm.TU.supercontig_94.3	13.2903	21.2623	13.6146	18.4204	11.0212	15.4634	9.38313	15.7986
evm.TU.supercontig_94.30	58.8733	32.2183	63.224	31.2157	81.5526	50.2245	67.2121	42.6083
evm.TU.supercontig_94.31	25.1063	20.7646	23.0294	18.1057	25.2398	44.0688	33.1109	37.594
evm.TU.supercontig_94.32	20.9095	26.227	14.9695	18.4116	19.7865	19.4998	16.1532	19.8022
evm.TU.supercontig_94.33	0	0	0.41081	0	0.492357	0.169097	0	0
evm.TU.supercontig_94.34	46.1432	44.4052	53.5693	44.3169	34.9418	48.7195	36.4814	45.171
evm.TU.supercontig_94.35	0	0	0	0	0.8662	0.439835	0.194438	0.158742
evm.TU.supercontig_94.36	0	0	0	0	0	0	0	0
evm.TU.supercontig_94.37	0.23157	0	0	0	0	0.137176	0.211343	0
evm.TU.supercontig_94.38	29.0972	40.1679	41.0908	32.7359	16.8563	36.3556	18.0367	34.5308
evm.TU.supercontig_94.39	32.973	35.1026	37.5865	29.4406	16.8245	28.3463	21.3277	28.944
evm.TU.supercontig_94.4	13.1027	18.1325	13.3805	15.3657	8.12544	10.3694	9.02931	11.6553
evm.TU.supercontig_94.40	0.858496	0	0.246864	0	0	0	0	0
evm.TU.supercontig_94.41	0.272408	0	0.303497	0	0	0	0	0
evm.TU.supercontig_94.42	32.0838	28.1789	24.6128	24.812	16.1203	24.399	17.9332	20.5865
evm.TU.supercontig_94.43	0	0	0	0	0	0	0	0
evm.TU.supercontig_94.44	19.4908	20.241	20.999	18.5133	8.72913	17.5306	11.9122	15.5718
evm.TU.supercontig_94.45	217.489	195.517	196.17	265.494	92.7274	137.783	135.897	127.834
evm.TU.supercontig_94.46	0	0	0	0.110828	0	0	0	0.101467
evm.TU.supercontig_94.47	41.7686	44.4451	36.0102	41.9729	33.2902	43.9902	30.3389	45.0882
evm.TU.supercontig_94.48	394.272	504.148	321.292	528.043	871.637	732.012	712.478	625.155
evm.TU.supercontig_94.49	31.7612	43.0781	31.1558	37.6211	28.0608	47.493	31.4483	47.8841
evm.TU.supercontig_94.5	0.640119	1.46383	0.178552	0.416727	0	0	0.146422	0.0530794
evm.TU.supercontig_94.50	58.4334	71.6639	55.3169	67.8532	83.4945	81.2199	53.7116	94.9491
evm.TU.supercontig_94.52	28.5485	39.0392	33.9291	34.8279	35.7282	36.0025	26.5253	33.0362
evm.TU.supercontig_94.53	30.0749	37.4241	33.1924	34.0644	33.0107	30.5932	27.4767	28.9102
evm.TU.supercontig_94.54	0.616013	0.104594	0.793921	0.162643	2.42787	0.407843	1.95609	0.808094
evm.TU.supercontig_94.55	7.02315	12.4667	6.69218	15.1112	13.145	10.9212	9.53348	9.67845
evm.TU.supercontig_94.56	12.6204	12.3657	13.4422	12.2375	17.0809	12.4427	22.5662	11.0426
evm.TU.supercontig_94.57	19.3799	22.8991	33.2458	25.9869	43.0025	21.5488	57.2167	20.1054
evm.TU.supercontig_94.58	139.312	388.603	154.495	408.217	225.635	447.456	243.815	385.952
evm.TU.supercontig_94.59	0	0	1.05991	0	0.510125	0	0	0
